FWC CONSTANT T_ALERTE LIST;CONSTANT BLOCK: CST_ALERTE;DATE: 2020/12/02_11:35:15;VARIANTE: ;ISSUE: ;;;;;;;;;;;;;;;;;
NAME;IDALERTE;PRIORITY;TITLE;TYPE;SUBTYPE;Spare CLR;Spare RCL;C;EC;FLIGHTPHASE;TD;Sound;SynthVoice;Hybride;SystPage;ML;Msg Spare;Msg CMF Compute;Msg CMF Display;Msg Classe4;CL Phase
FWDA_21_23_01B;2123H01B;126;VENT - AFT LAV & GALLEYS ISOL VLV OPEN;DA_ITEM;NO_SUBTYPE;;;;;12XXXXXXXXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_23_01C;2123H01C;127;VENT - AFT LAV & GALLEYS ISOL VLV CLOSED;DA_ITEM;NO_SUBTYPE;;;;;12XXXXXXXXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_23_020;2123H020;997;VENT FWD LAV & GALLEYS ISOL VLV OPEN;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_23_030;2123H030;998;VENT AFT LAV & GALLEYS ISOL VLV OPEN;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_23_040;2123H040;999;VENT FWD LAV & GALLEYS EXTRACT;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_23_050;2123H050;1000;VENT AFT LAV & GALLEYS EXTRACT;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_23_060;2123H060;1001;VENT FWD LAV & GALLEYS ISOL VLV CLOSED;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_23_070;2123H070;1002;VENT AFT LAV & GALLEYS ISOL VLV CLOSED;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_23_080;2123H080;1003;VENT FWD LAV & GALLEYS EXTRACT FAN;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_23_090;2123H090;1004;VENT AFT LAV & GALLEYS EXTRACT FAN;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_23_100;2123H100;1005;VENT FWD LAV & GALLEYS ISOL VLV;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_23_110;2123H110;1006;VENT AFT LAV & GALLEYS ISOL VLV;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_011;2126H011;128;VENT - AVNCS L BLOWING;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_012;2126H012;55;IMA - MULTIPLE MODULES;DA_ITEM;DA_MULTI;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_021;2126H021;129;VENT - AVNCS R BLOWING;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_022;2126H022;56;IMA - MULTIPLE MODULES;DA_ITEM;DA_MULTI;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_031;2126H031;130;VENT - AVNCS L+R BLOWING;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_041;2126H041;131;VENT - AVNCS EXTRACT;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_042;2126H042;132;VENT - AVNCS L+R EXTRACT FANS;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_043;2126H043;133;VENT - AVNCS INBOARD VLV;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_044;2126H044;134;VENT - AVNCS INBOARD VLV OPEN;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_045;2126H045;135;VENT - AVNCS INBOARD VLV CLOSED;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_046;2126H046;45;IMA - MULTIPLE MODULES;DA_ITEM;DA_MULTI;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_051;2126H051;136;VENT - AVNCS OVBD VLV BIG FLAP OPEN;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_052;2126H052;137;VENT - AVNCS OVBD VLV SMALL FLAP CLOSED;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_054;2126H054;41;IMA - MULTIPLE MODULES;DA_ITEM;DA_MULTI;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_060;2126H060;1007;VENT AVNCS L COOLING DETECTOR;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_070;2126H070;1008;VENT AVNCS R COOLING DETECTOR;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_080;2126H080;1009;VENT AVNCS FILTER CLOGGED;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_090;2126H090;1010;VENT AVNCS L+R BLOWING FANS;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_100;2126H100;1011;VENT AVNCS L BACKUP VLV CLOSED;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_110;2126H110;1012;VENT AVNCS R BACKUP VLV CLOSED;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_120;2126H120;1013;VENT AVNCS INBOARD VLV OPEN;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_130;2126H130;1014;VENT AVNCS INBOARD VLV CLOSED;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_140;2126H140;1015;VENT AVNCS INBOARD VLV;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_150;2126H150;1016;VENT AVNCS L BACKUP VLV OPEN;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_160;2126H160;1017;VENT AVNCS R BACKUP VLV OPEN;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_180;2126H180;1018;VENT AVNCS OVBD VLV SMALL FLAP OPEN;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_190;2126H190;1019;VENT AVNCS OVBD VLV BIG FLAP REDUND;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_200;2126H200;1020;VENT AVNCS OVBD VLV BIG FLAP CLOSED;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_210;2126H210;1021;VENT AVNCS L EXTRACT FAN;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_220;2126H220;1022;VENT AVNCS R EXTRACT FAN;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_310;2126H310;1023;VENT AVNCS L BLOWING FAN;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_320;2126H320;1024;VENT AVNCS R BLOWING FAN;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_330;2126H330;1025;VENT AVNCS L BLOWING BURST DUCT DET;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_340;2126H340;1026;VENT AVNCS R BLOWING BURST DUCT DET;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_350;2126H350;1027;VENT AVNCS L BLOWING DEGRADED;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_360;2126H360;1028;VENT AVNCS R BLOWING DEGRADED;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_400;2126H400;1029;VENT AVNCS FAN MONITORING;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_410;2126H410;1030;VENT AVNCS L BACKUP VLV;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_26_420;2126H420;1031;VENT AVNCS R BACKUP VLV;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_011;2128H011;138;COND - BULK CARGO EXTRACT FAN;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_012;2128H012;91;IMA - MULTIPLE MODULES;DA_ITEM;DA_MULTI;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_013;2128H013;139;COND - BULK CARGO SUPPLY ISOL VLV CLOSED;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_014;2128H014;140;COND - BULK CRG EXTRACT ISOL VLV CLOSED;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_015;2128H015;141;COND - BULK CARGO SUPPLY ISOL VLV;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_016;2128H016;142;COND - BULK CARGO EXTRACT ISOL VLV;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_017;2128H017;114;VENT - CEV EXTRACT FAN;DA_ITEM;DA_MULTI;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_018;2128H018;65;VENT - CEV CROSS VLV CLOSED;DA_ITEM;DA_MULTI;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_019;2128H019;74;VENT - CEV SEPARATION VLV OPEN;DA_ITEM;DA_MULTI;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_01A;2128H01A;124;VENT - AFT LAV & GALLEYS EXTRACT FAN;DA_ITEM;DA_MULTI;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_021;2128H021;143;COND - BULK CARGO SUPPLY ISOL VLV OPEN;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_022;2128H022;144;COND - BULK CARGO EXTRACT ISOL VLV OPEN;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_023;2128H023;51;IMA - MULTIPLE MODULES;DA_ITEM;DA_MULTI;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_024;2128H024;145;COND - BULK CARGO SUPPLY ISOL VLV;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_025;2128H025;146;COND - BULK CARGO EXTRACT ISOL VLV;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_050;2128H050;1032;COND - FWD CARGO COLD AIR VLV REGUL;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_201;2128H201;147;COND - FWD CARGO EXTRACT FAN;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_202;2128H202;89;IMA - MULTIPLE MODULES;DA_ITEM;DA_MULTI;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_203;2128H203;148;COND - FWD CARGO EXTRACT ISOL VLV;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_204;2128H204;149;COND - FWD CARGO EXTRACT ISOL VLV CLOSED;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_205;2128H205;150;COND - FWD CARGO SUPPLY ISOL VLV 1;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_206;2128H206;151;COND - FWD CARGO SUPPLY ISOL VLV 2;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_207;2128H207;152;COND - FWD CARGO SUPPLY ISOL VLV 3;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_208;2128H208;153;COND - FWD CARGO SUPPLY ISOL VLV 1 CLOSED;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_209;2128H209;154;COND - FWD CARGO SUPPLY ISOL VLV 2 CLOSED;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_20A;2128H20A;155;COND - FWD CARGO SUPPLY ISOL VLV 3 CLOSED;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_211;2128H211;156;COND - FWD CARGO SUPPLY ISOL VLV 1 OPEN;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_212;2128H212;157;COND - FWD CARGO SUPPLY ISOL VLV 2 OPEN;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_213;2128H213;158;COND - FWD CARGO SUPPLY SOL VLV 3 OPEN;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_214;2128H214;159;COND - FWD CARGO EXTRACT ISOL VLV OPEN;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_215;2128H215;49;IMA - MULTIPLE MODULES;DA_ITEM;DA_MULTI;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_216;2128H216;160;COND - FWD CARGO SUPPLY ISOL VLV 1;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_217;2128H217;161;COND - FWD CARGO SUPPLY ISOL VLV 2;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_218;2128H218;162;COND - FWD CARGO SUPPLY ISOL VLV 3;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_219;2128H219;163;COND FWD CARGO EXTRACT ISOL VLV;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_401;2128H401;164;COND - AFT CARGO EXTRACT FAN;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_402;2128H402;90;IMA - MULTIPLE MODULES;DA_ITEM;DA_MULTI;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_403;2128H403;165;COND - AFT CARGO EXTRACT ISOL VLV;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_21_28_404;2128H404;166;COND - AFT CARGO EXTRACT ISOL VLV CLOSED;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
